   0.0000000000000000        0.0000000000000000                0
  0.10000000000000001       0.10000000000000001                0
   0.0000000000000000       0.10000000000000001                0
   0.0000000000000000        0.0000000000000000                0
  0.10000000000000001        0.0000000000000000                0
  0.10000000000000001       0.10000000000000001                0
  0.10000000000000001        0.0000000000000000                0
  0.20000000000000001       0.10000000000000001                0
  0.10000000000000001       0.10000000000000001                0
  0.10000000000000001        0.0000000000000000                0
  0.20000000000000001        0.0000000000000000                0
  0.20000000000000001       0.10000000000000001                0
  0.20000000000000001        0.0000000000000000                0
  0.30000000000000004       0.10000000000000001                0
  0.20000000000000001       0.10000000000000001                0
  0.20000000000000001        0.0000000000000000                0
  0.30000000000000004        0.0000000000000000                0
  0.30000000000000004       0.10000000000000001                0
  0.30000000000000004        0.0000000000000000                1
  0.40000000000000002       0.10000000000000001                1
  0.30000000000000004       0.10000000000000001                1
  0.30000000000000004        0.0000000000000000                1
  0.40000000000000002        0.0000000000000000                1
  0.40000000000000002       0.10000000000000001                1
  0.40000000000000002        0.0000000000000000                1
  0.50000000000000000       0.10000000000000001                1
  0.40000000000000002       0.10000000000000001                1
  0.40000000000000002        0.0000000000000000                1
  0.50000000000000000        0.0000000000000000                1
  0.50000000000000000       0.10000000000000001                1
  0.50000000000000000        0.0000000000000000                1
  0.60000000000000009       0.10000000000000001                1
  0.50000000000000000       0.10000000000000001                1
  0.50000000000000000        0.0000000000000000                1
  0.60000000000000009        0.0000000000000000                1
  0.60000000000000009       0.10000000000000001                1
  0.60000000000000009        0.0000000000000000                2
  0.70000000000000007       0.10000000000000001                2
  0.60000000000000009       0.10000000000000001                2
  0.60000000000000009        0.0000000000000000                2
  0.70000000000000007        0.0000000000000000                2
  0.70000000000000007       0.10000000000000001                2
  0.70000000000000007        0.0000000000000000                2
  0.80000000000000004       0.10000000000000001                2
  0.70000000000000007       0.10000000000000001                2
  0.70000000000000007        0.0000000000000000                2
  0.80000000000000004        0.0000000000000000                2
  0.80000000000000004       0.10000000000000001                2
  0.80000000000000004        0.0000000000000000                2
  0.90000000000000002       0.10000000000000001                2
  0.80000000000000004       0.10000000000000001                2
  0.80000000000000004        0.0000000000000000                2
  0.90000000000000002        0.0000000000000000                2
  0.90000000000000002       0.10000000000000001                2
   0.0000000000000000       0.10000000000000001                0
